,Unnamed: 0,pageid,title,category,label,language,text,links
2750,2750.0,124333,Matematiksel ekonomi,Ekonomi,2,tr,"İktisat matematiği ya da Matematiksel iktisat, iktisadi sorunların çözümünde matematiksel disiplinlerin kullanıldığı çalışma alanıdır.","[647, 656]"
2751,2751.0,881552,Genel denge teorisi,Ekonomi,2,tr,"Genel denge teorisi teorik ekonominin bir dalı. Birkaç veya birçok piyasalar ile ekonomideki arz, talep ve fiyat davranışlarını bir bütün içinde açıklamaya çalışır.
Genel olarak, genel denge; bireysel pazarları ve acenteler ile başlayan bir ""aşağıdan-yukarıya"" bir yaklaşım kullanarak, ekonomiyi bir bütün olarak anlama çabasıdır. Makroekonomi ise, ""yukarıda-aşağıya"" bir yaklaşım ile ""büyük resim""e odaklanır. Bu nedenle genel denge teorisi geleneksel olarak mikroekonominin bir parçası olarak sınıflandırılır. Bir piyasa sisteminde, fiyatlar ve tüm malların üretimi, para ve faiz fiyatları da dahil olmak üzere hepsi birbiri ile ilişkilidir.
Neoklasik ekonomide, tüm bir ekonomideki fiyat modeli için ilk teşebbüs Léon Walras tarafından yapılmıştır. Walras'ın Elements of Pure Economics (Saf Ekonomi Unsurları) adlı çalışması, her biri gerçek bir ekonominin yönlerini de hesaba katan, modellerin sıralamasını sağlamıştır (iki mal, birçok mal, üretim, büyüme, para).","[647, 1632, 1634, 1373]"
2752,2752.0,2853892,Gordon–Loeb modeli,Ekonomi,2,tr,"Gordon – Loeb modeli, bilgi güvenliğindeki optimum yatırım düzeyini analiz eden matematiksel bir ekonomik modeldir.
Şirket verilerini korumak için yatırım yapmak, diğer yatırımlardan farklı olarak genellikle kar sağlamayan bir maliyet içerir. Bununla birlikte, ek maliyetleri önlemeye hizmet eder. Bu nedenle, belirli bir veri kümesini korumanın ne kadar pahalı olduğunu, söz konusu verilerin çalınması, kaybolması, hasar görmesi veya bozulması durumunda olası kayıpla karşılaştırmak önemlidir. Bu modelin taslağını oluşturmak için şirketin üç parametre bilgisine sahip olması gerekir:

verinin değeri ne kadar;
verilerin ne kadar risk altında olduğu;
verilere yönelik bir saldırının başarılı olma olasılığı.Bu son parametre, Gordon ve Loeb tarafından güvenlik açığı olarak tanımlandı.
Bu üç parametre, hiçbir güvenlik yatırımı olmaksızın medyan para kaybını sağlamak için birlikte çarpılır.

Modelden, bir şirketin bilgileri korumak için harcadığı para miktarının, çoğu durumda tahmin edilen kaybın (örneğin, bir güvenlik ihlalini takiben beklenen kayıp değeri) yalnızca küçük bir kısmı olması gerektiğini anlayabiliriz. Özel olarak model, tahmin edilen kaybın %37'sinden daha yüksek miktarlar için bilişim güvenliğine (siber güvenlik veya bilgisayar güvenliğiyle ilgili faaliyetler dahil) yatırım yapmanın genellikle uygun olmadığını göstermektedir. Gordon–Loeb modeli ayrıca, belirli bir potansiyel kayıp seviyesi için, bir bilgi setini korumak adına yatırım yapılacak kaynak miktarının, söz konusu setin savunmasızlığının artmasıyla her zaman artmadığını göstermektedir. Böylelikle şirketler, orta düzeyde bir güvenlik açığı ile veri setlerinin güvenliğini artırmaya yönelik siber / bilgi güvenliği faaliyetlerine yatırım yaparak daha fazla ekonomik getiri elde edebilir. Başka bir deyişle, bir şirketin verilerini korumaya yapılan yatırım, artan getirileri azaltarak kırılganlığı azaltır.
Gordon-Loeb Modeli ilk olarak Lawrence A. Gordon ve Martin P. Loeb tarafından 2002 tarihli ""Bilgi Güvenliği Yatırım Ekonomisi"" başlıklı ACM İşlemleri Bilgi ve Sistem Güvenliği adlı makalesinde yayınlandı. Makale, 2004 Bilgi Güvenliği Ekonomisi kitabı. Gordon ve Loeb, Maryland Üniversitesi Robert H. Smith İşletme Fakültesi'nde profesördür.
Gordon – Loeb Modeli, siber güvenlik ekonomisi için en çok kabul gören analitik modellerden biridir. Model, akademik ve uygulayıcı literatüründe yaygın olarak referans alınmıştır. Model ayrıca birkaç farklı ortamda deneysel olarak test edilmiştir. Matematikçiler Marc Lelarge  ve Yuliy Baryshnikov  tarafından yapılan araştırmalar Gordon-Loeb Modelinin sonuçlarını genelleştirmiştir.
Gordon–Loeb modeli, The Wall Street Journal  ve The Financial Times gibi popüler basında yer almıştır.


== Kaynakça ==","[456520, 91908, 611683, 611683, 239449, 239449, 1341742, 566030, 688336]"
2753,2753.0,2206342,Gölge fiyat,Ekonomi,2,tr,"Gölge fiyat, piyasada gözlemlenen fiyatların yetersiz veya saptırılmış olduğu ya da fiyatın hiç oluşmadığı durumlarda gerçek toplumsal fayda ve maliyetleri yansıtması için benzer mal ve faktörlerin bedellerine bağlanan fiyatlardır. Başka bir deyişle bir malın belli bir teknoloji içinde, üretim maliyetlerine bağlı olarak oluşan fiyatının piyasadaki fiyatı ile arasındaki farktır.",[]
2754,2754.0,1806893,Göreli güç endeksi,Ekonomi,2,tr,"Göreli güç endeksi (ing. relative strength index) finans piyasaların analizinde kullanılan bir teknik indikatördür. 1978 yılında J. Welles Wilder tarafından geliştirilmiştir ve ilk kez  isimli kitabında yayınlanmıştır. RSI bir momentum osilatörüdür ve basitçe aşırı alım - aşırı satım sinyalleri üretir. Fiyatın yükselişindeki ve düşüşündeki dengesizlikleri ve bu dengesizliklerin normalleşme hızını ölçer. Bu ölçüme göre de yatırımcıya al-sat sinyalleri üretir. Piyasadaki en yaygın kullanımı 14 periyodluk bir RSI'ın 30'un altına düştüğünde alış yapmak ve 70'in üzerine çıktığında satış yapmaktır. Alternatif kullanımlar mevcuttur ve alınıp satılan stoğun niteliğine göre optimizasyon yapılabilir.
RSI formülü gereği 0-100 arasında bir değer alır. Fiyattaki +/- değişimin türevi RSI'daki değişimle aynıdır.",[]
2755,2755.0,1619,Ekonometri,Ekonomi,2,tr,"Ekonometri, ekonomik verilerin, matematik, istatistik ve bilgisayar bilimi aracılığıyla ekonomik ilişkilerin ampirik bir biçimde değerlendirilerek, bu veriler arasındaki ilişkiyi inceleyen bilim dalıdır. Daha açık olmak gerekirse, ""sonucu uygun metodlarla ilişkilendirilmiş, teori ve gözlemin eşzamanlı gelişimi tabanlı mevcut ekonomik olgunun nicel çözümlemesidir."" Bir ekonomiye giriş ders kitabı ekonometriyi: ""dağlarca verinin arasından basit ilişkileri çıkarmak için titizlikle araştırmak"" olarak açıklamıştır. ""Ekonometri"" terimi ilk olarak Polonyalı ekonomist Pawel Ciompa tarafından 1910 yılında kullanılmıştır. Bugünkü kullanım şekline getiren ise Ragnar Frisch'dir. Günümüzde daha güçlü bilgisayar yazılımların varlığıyla ekonometrik analizlerin gücü artmıştır.

Etimolojik olarak ""ekonomik ölçüm"" anlamına gelmektedir. Matematiksel İktisat, İstatistik ve Ekonomi Teorisi'nin bir birleşiminden oluşur. Ekonomik teorinin, ampirik analizle sınanmasını mümkün kılar. Örneğin, talep eğrisinin Ekonomi Teorisinin öngördüğü gibi aşağı doğru eğimli (negatif eğimli) olup olmadığı ekonometrik yöntemlerle test edilir. Ekonomi Teorisi eğim katsayısının kesin değeri hakkında bir yorumda bulunmazken, Ekonometri ile eğim katsayısının değeri kestirilmeye çalışılır. Talep eğrisi örneğinde bir malın fiyatında meydana gelen bir birimlik artışın, talep miktarında herhangi bir azalmaya yol açıp açmadığı, azalma oluyorsa belli bir aralıkta yaklaşık olarak ne kadar bir azalmayı beraberinde getirdiği ekonometri ile ölçülür.
Ekonometrinin en çok kullanılan yöntemi Regresyon analizidir.
Ekonometrik çözümlemeler iki ana dalda incelenebilir. Birincisi zaman serisi analizi, bir diğeri ise yatay kesit analizidir. Zaman serisi analizi değişkenlerin bir zaman aralığı üzerindeki değerlerini ve bu değerlerin farklı değişkenler için birbirleriyle karşılaştırılmasına dayanır. Yatay kesit analizi ise tek bir zaman noktasında farklı değişkenlerin incelenmesine dayanır. Örneğin 1990-2000 yılları arasında ekonomik büyüme ve istihdam arasındaki ilişki tek bir ülke için incelendiğinde zaman serisi analizi, 1990 yılı üzerinde farklı ülkelerin istihdam ve ekonomik büyüme rakamları incelendiğinde yatay kesit analizi yapılmış olur.
Zaman serileri ve yatay kesit verileri bir arada kullanıldığında ise panel veri analizi denen yöntem uygulanır. Örneğe göre bu analiz 1990 ile 2000 yılları arasında 20 farklı ülkenin istihdam ve ekonomik büyüme rakamları analiz edildiğinde panel veri teknikleri kullanılır.","[656, 8949, 1613, 7123, 596520, 13354, 124333, 8949, 4573, 34945, 1022589]"
2756,2756.0,362140,En küçük kareler yöntemi,Ekonomi,2,tr,"En küçük kareler yöntemi, birbirine bağlı olarak değişen iki fiziksel büyüklük arasındaki matematiksel bağlantıyı, mümkün olduğunca gerçeğe uygun bir denklem olarak yazmak için kullanılan, standart bir regresyon yöntemidir. Bir başka deyişle bu yöntem, ölçüm sonucu elde edilmiş veri noktalarına ""mümkün olduğu kadar yakın"" geçecek bir fonksiyon eğrisi bulmaya yarar. Gauss-Markov Teoremi'ne göre en küçük kareler yöntemi, regresyon için optimal yöntemdir.","[93694, 1030626, 8708]"
2757,2757.0,2996861,Girdi-Çıktı Modeli,Ekonomi,2,tr,"Ekonomide, bir girdi-çıktı modeli, bir ulusal ekonominin farklı sektörleri veya farklı bölgesel ekonomiler arasındaki karşılıklı bağımlılığı temsil eden nicel bir ekonomik modeldir. Wassily Leontief (1906–1999) bu tür analizleri geliştirmesiyle tanınır ve bu modeli geliştirdiği için Nobel Ekonomi Ödülü'nü kazanmıştır.","[687, 1145631, 596625, 201120]"
2758,2758.0,1806893,Göreli güç endeksi,Ekonomi,2,tr,"Göreli güç endeksi (ing. relative strength index) finans piyasaların analizinde kullanılan bir teknik indikatördür. 1978 yılında J. Welles Wilder tarafından geliştirilmiştir ve ilk kez  isimli kitabında yayınlanmıştır. RSI bir momentum osilatörüdür ve basitçe aşırı alım - aşırı satım sinyalleri üretir. Fiyatın yükselişindeki ve düşüşündeki dengesizlikleri ve bu dengesizliklerin normalleşme hızını ölçer. Bu ölçüme göre de yatırımcıya al-sat sinyalleri üretir. Piyasadaki en yaygın kullanımı 14 periyodluk bir RSI'ın 30'un altına düştüğünde alış yapmak ve 70'in üzerine çıktığında satış yapmaktır. Alternatif kullanımlar mevcuttur ve alınıp satılan stoğun niteliğine göre optimizasyon yapılabilir.
RSI formülü gereği 0-100 arasında bir değer alır. Fiyattaki +/- değişimin türevi RSI'daki değişimle aynıdır.",[]
2759,2759.0,1792531,Lagrange çarpanı,Ekonomi,2,tr,"Optimizasyon yaparken, Lagrange çarpanı methodu (Joseph Louis Lagrange'dan sonra isimlendirildi), bir fonksiyonun maksimum ve minimum noktalarını bulmak için kullanılan bir yöntemdir.
Örnek olarak, (bkz. resim 1), optimizasyon problemine bakarsak;

g(x, y) = c denklemi ile sınırlandırılmış
f(x, y) işlevinin (fonksiyonunun) enbüyük değeri.Burada f ve g fonksiyonlarının ilk kısmi türevilerinin devamlı olması gerekmektedir. Lagrange çarpanı diye isimlendirdiğimiz yeni bir değişken tanımlıyoruz (λ), ve    
lagrange işlevimiz aşağıdaki şekilde tanımlanıyor;

  
    
      
        Λ
        (
        x
        ,
        y
        ,
        λ
        )
        =
        f
        (
        x
        ,
        y
        )
        +
        λ
        ⋅
        
          
            (
          
        
        g
        (
        x
        ,
        y
        )
        −
        c
        
          
            )
          
        
        ,
      
    
    {\displaystyle \Lambda (x,y,\lambda )=f(x,y)+\lambda \cdot {\Big (}g(x,y)-c{\Big )},}
  burada işleve λ  çıkarabilir de eklenebilir de, iki durumda da aynı sonuç elde edilebilir. Eğer f(x0, y0) orijinal sınırlandırılmış problemde f(x, y)'nin maksimum noktasıysa, öyle bir λ0 noktası olacaktır ki ve (x0, lagrange fonksiyonu için y0, λ0) durgun nokta olur (durgun noktalar, Λ fonksiyonunun ilk kısmi türevinin sıfır olduğu noktalardır.). Gelgelelim, original problemin her sabit nokta için bir çözümü olmayabilir. Lagrange methodu,
sınırlandırılmış problemde optimizasyon yapabilmek için gerekli işlevi elde etmemizi sağlar. Ayrıca, gerekli koşullar, en küçük (minimum) ve en büyük (maksimum) noktalar için vardır.","[353346, 1350240]"
2760,2760.0,2058149,Lagrange mekaniği,Ekonomi,2,tr,"Lagrange mekaniği klasik mekaniğin yeniden formüle edilmesidir. İtalyan-Fransız matematikçi ve astronom Joseph-Louis Lagrange tarafından 1788’de geliştirilmiştir.
Lagrange mekaniğinde, parçacıkların ve parçacık sistemlerinin hareketleri ve gezingeleri Lagrange denklemlerinin iki formundan birinin çözülmesiyle bulunur. Birinci tip Lagrange denklemleri, parçacıkların hareketlerindeki kısıtlamaların, Lagrange’in kalkülüste de sık kullanılan Lagrange çarpanı yöntemi kullanılarak ifade edilmesidir. İkinci tip Lagrange denklemlerinde ise hareket kısıtlarını, sistemin yapısına uyacak makul genelleştirilmiş koordinat seçimi ile direkt olarak sistem denklemlerine dahil etmek üzerine kuruludur. İki durumda da matematiksel bir fonksiyon olarak tanımlanan, Lagrange’in sistem hakkında verdiği bilgilerden faydalanılır. Lagrangian, genelleştirilmiş koordinatların, onların türevlerinin (genelleştirilmiş hızlar) ve zamanın bir fonksiyonudur.
Lagrange mekaniğinde dikkat edilmesi gereken husus; yeni bir fiziğin ortaya atılmıyor oluşudur. Keza, Lagrange mekaniği Newton mekaniğinden daha sığ bir kapsama sahiptir çünkü Newton mekaniği korunumlu olmayan sürtünme gibi kuvvetleri de içerir. Ancak bu tip kuvvetlerin doğru ifade edilmesi için hareketi kısıtlayan kuvvetlerin de sistem denklemlerinde ifade edilmesi gerekir ve kartezyen koordinat sistemi haricindeki koordinatlar bu yönteme pek uygun değildir. Ancak, Lagrange mekaniğindeki yöntemler ile kısıtlayıcı kuvvetlerin ve korunumsuz kuvvetlerin ekstra karmaşık denklemler yaratması önlenebilir. Lagrange mekaniği bu açıdan, korunumlu kuvvetlerin etki ettiği ve iç kuvvetler ile ilgilenmediğimiz sistemlerde çok etkilidir ve kartezyen koordinat harici istediğimiz koordinat sistemini kullanmamızda bize kolaylık sağlar. Ayrıca bazı korunumsuz kuvvetleri de gözardı etmemize olanak tanıyabilir. Dolayısıyla, kontak noktalarındaki ve yapısal streslerle ilgilenilmeyen ve sadece genel dinamiğin ve hareketin önemli olduğu sistemlerde Lagrange mekaniği kullanımı çok etkilidir.
Genelleştirilmiş koordinatlar sistemin serbestlik derecesine göre istenildiği gibi seçilebilir. Ancak Lagrange mekaniğinin kolaylıklarından etkin bir şekilde faydalanmak için, sistemdeki simetrileri ve geometrik kısıtları ve özellikleri dikkate alarak uygun seçimler yapmak gerekir. Böylece matematiksel model ve denklemler önemli oranda basitleşir.
Lagrange mekaniği uygulama açısından kolaylıklarının yanında, teorik olarak doğadaki korunum yasaları yani fiziksel işleyiş hakkında da bize önemli bilgiler verir. Korunan her fiziksel değişken ve onların simetrisi üzerine kurulu olan bu bilgi Noether teoremi ile daha da genelleştirilmiştir. Bu teori aynı zamanda minimum eylem prensibi ile de yakından ilişkilidir. Yine, Lagrange mekaniği, sadece denge (dinamik-statik-kaotik) problemlerine odaklandığından daha sığ kalmaktadır.  Ayrıca, Lagrange mekaniği, sadece holonomik kısıtları olan sistemlere uygulanabilmektedir çünkü formülasyon holonomik olmayan kısıtlar için çalışmamaktadır. Örneğin, integrallenebilir olmayan kısıtlayıcı denklemler (hareket kısıtları hakkındaki denklemler), Coulomb sürtünmesi gibi doğrusal olmayan karmaşık korunumsuz kuvvetler ve aralıklar ile eşitsizliklerle tanımlanmış hareket kısıtlarını tanımlayan denklemlere sahip sistemlerde Lagrange mekaniği etkin olamamaktadır. Holonomik olmayan sınırlamalar özel analiz gerekmektedir. Bu durumlarda Newton mekaniği veya başka yöntemler kullanılabilir zira bu durumlarda Lagrangian’in temelini oluşturan enerji terimlerinin ifadelerinde sıkıntılar yaşanmaktadır. Çünkü bu terimler kuvvet ve yola bağlı terimlerin integralleri ile ifade edilmektedir.
Daha önce de bahsedildiği gibi, Lagrange formülasyonu pratikteki uygulama kolaylıklarının yanı sıra, mekanik fiziği ve doğanın mekanik davranışını anlamamızda bize derin bir bakış açısı sağlar. Kuantum mekaniğinde, Planck sabiti ile ilişkili olan etki ve kuantum fazlarda, minimum eylem prensibi dalga yayılımı ve dalga yayılım denklemleri ile anlaşılabilmekte ve benzer mekanik yaklaşımlar bu gibi apayrı alanlarda da türetilebilmektedir. Lagrangian eğer simetri altında değişmez ise, sonuçta ortaya çıkan hareket denklemi de simetri altında değişmezdir. Bu karakteristik de özel görelilik ve genel görelilik teorisindeki açıklamalar için çok önemlidir. Minimum eylem prensibi, Lagrange formülasyonları gibi konular Noether teoremi ile yakından ilişkilidir ve bu teorilerin sonucunda daha önce sadece gözleme veya basit derivasyonlara dayalı kalmış olan korunum yasaları ve korunan nicelikler; inceleme altındaki fiziksel sistemin sürekli simetrileri ile ilişkilendirilebilmiştir. Dolayısıyla, bu algı; momentum, kütle gibi temel korunum sahibi niceliklerin ötesinde her sistem için farklı ve daha genel korunum ifadeleri yazabileceğimizi ortaya atmış ve bunların nasıl türetileceği, hangi durumlar altında kullanılabileceği hakkında bize bilgi vermiştir. Lagrange mekaniği ve Noether teoremi ayrıca komutatörleri içeren birinci kuantizasyonlar için doğal bir biçimcilik ortaya koymuştur ve bunu belli terimler ile Lagrangian ile türetilmiş hareket denklemleri arasında göstermiştir.
Lagrange mekaniği, Newton mekaniğinin uygun olmadığı, çok vakit aldığı veya etkili sonuç çıkartamadığı yerlerde hem teorik fizikte hem de pratik mekanik uygulamalarda çok etkilidir. Ayrıca minimum eylem prensibi ile yakından ilişkili olduğundan optimizasyon problemlerinde de kullanılabilmektedir. Mekanik biliminde, ikinci tip Lagrange denklemleri birinci tipe göre çok daha sık kullanılmaktadır.","[5269, 353346, 1792531, 8708, 5269, 293344, 144927, 133289, 874807, 2058049, 5269, 5269, 449996, 23549, 382180, 2058049, 76255, 7296, 11904, 2058049, 874807, 874807, 5269, 2058049, 195112]"
2761,2761.0,1634,Mikroekonomi,Ekonomi,2,tr,"Mikroekonomi, ekonomiyi tüketiciler, firmalar ve endüstriler düzeyinde inceleyen disiplindir. Yunanca mikros (μικρος) kelimesinden türetilen mikro iktisatta, iktisadi mesele ile etkinlik üzerinde durulur; ne üretilecek, nasıl üretilecek, kimler için üretilecek, dağılımda-üretimde-bölüşümde etkinlik var mı soruları incelenmeye çalışılır. Aslında gerek mikro iktisatta gerek makro iktisatta bir ekonomideki karar birimlerinin, tüketicilerin ve firmaların, nasıl karar aldıkları ve piyasada birbirlerini nasıl etkiledikleri analiz edilir.
Fırsat maliyeti, arz ve talep, elastikiyet gibi konuları inceler.Genelde bireyin ve firmanın davranışlarıni incelemekle beraber aynı zamanda da (bazı iktisat düşünürlerine göre) sağlam bir Makro İktisadi analizin yapılmasının da temelini oluşturur.
Birey ekonomik bir karar verirken nasıl davranır? Sorusuna cevapla başlar ama bu cevap sanıldığı kadar kolay değildir. Karar vericilerin rasyonel davrandıkları ve Rasyonel bireylerin en doğru kararı vereceğini söylese de bu karar verme sürecinin incelemesi olan mikroekonomi biliminin sanıldığı kadar kolay olmadığı bilinen bir gerçektir. Girişimci karar verirken kendi çıkarlarını göz önünde bulundurur. Bu yüzden genel olarak iktisat bilimi hep varsayımlar üzerine kuruludur.
Mikro ekonomi aynı zamanda kaynakların rasyonel kullanımı ile de ilgilidir. Fiyat teorisiyle ilgilenir.


== Kaynakça ==","[230338, 170269, 201644, 2070465, 297319, 3806, 86271, 3807]"
2762,2762.0,86271,Arz ve talep,Ekonomi,2,tr,"Mikroekonomi teorisinde, arz ve talep arasındaki karşılıklı dengeye dayanan ekonomi modeli, rekabet içindeki piyasalardaki ürünlerin fiyatlarını ve satışlarını tanımlamak, açıklamak ve tahmin etmek için, Alfred Marshall ve Leon Walras tarafından geliştirilmiştir. Bu model sadece önemli görülen stilize edilmiş gerçekleri inceleyip teorinin gelişmesine yardım etmeyen gerçekleri bir kenara iterek (yani Ockham'ın Usturasını kullanarak) bilimsel hipotezlerin nasıl ortaya çıkarıldığına güzel bir örnektir. Bu nedenle belirsiz bir pazarı tanımlamak için kullanılan yaklaşımdır.","[1634, 379075, 4573, 1670000, 1373, 1631]"
2763,2763.0,35381,Beklenen fayda,Ekonomi,2,tr,"İktisat biliminde, kişiler ve benzeri aktif unsurların, olasılıklar barındıran bir duruma dair sahip oldukları nicel beklenti düzeyini anlatmak için kullanılan ifade.
Beklenen fayda kuramı, temellerini Daniel Bernoulli'nin, St. Petersburg Paradoksu için 1738'de önerdiği çözümden alır. Bernoulli bu çözümde, kişilerin edindikleri para miktarı arttıkça ek bir birim paradan giderek daha az fayda sağladıkları düşüncesinden hareket etmiştir. Bu bir anlamda iktisat biliminde azalan marjinal fayda bağlamında ortaya atılmış ilk önermedir.
1944 yılında John von Neumann and Oskar Morgenstern kişilerin rassal sonuçlar içeren durumlara dair seçimlerini aksiyomlara dayandırarak yeniden yorumlamış, ve kuramın bugünkü halinin temellerinin oluşmasını sağlamışlardır.","[1312671, 59374, 13135]"
2764,2764.0,1287070,Bilgi ekonomisi,Ekonomi,2,tr,"Bilgi ekonomisi, bilginin iktisadı ve iktisadi kararları nasıl etkilediğini ele alan mikroekonomi dalı. Bilginin kolay yaratılmasına karşın güvenirliliğinin görece güç sağlanıyor oluşu, çabuk yayılmasına karşın kolaylıkla kontrol altında tutulamaması gibi temel özellikleri iktisadi kuramların karmaşık bir biçim almasına yol açmaktadır.
Bilgi ekonomisinin birçok alt türü bulunmaktadır. Bunlardan biri bilgi ürünlerini konu alır. Bakışımsız bilgi konusunda yaşanan son gelişmeler sözleşme kuramını da etkilemiştir.","[1634, 885344]"
2765,2765.0,151560,Bütçe,Ekonomi,2,tr,"Bütçe (eski Fransızca: bougette sözcüğünden), devletin, bir kuruluşun, bir aile veya bir kimsenin gelecekteki belirli bir süre için tasarladığı gelir ve giderlerinin tümüdür. Devlet, satış, gider, üretim, genel yönetim gibi bütçe türleri vardır.",[7535]
2766,2766.0,1798984,Ekonomik değer,Ekonomi,2,tr,"Ekonomik değer ya da İktisadî Değer, bir iktisadi ajana bir mal ya da hizmet ile sağlanan faydanın ölçümüdür. Genellikle para birimine bağlı olarak ölçülmektedir ve şu kapsamda yorumlanmaktadır: “Özgün bir aktörün mal ve hizmet için ödemek isteyeceği ve ödeyebileceği en fazla para miktarı.”
Ekonomik değer, piyasa fiyatı ve piyasa değeri ile aynı içeriğe sahip değildir. Eğer bir tüketici bir mal alma isteğindeyse bu, tüketicinin mala piyasa fiyatından daha yüksek bir değer belirlediğini ifade etmektedir. Tüketici için malın değeri ile piyasa fiyatı arasındaki fark “tüketici fazlası” olarak adlandırılmaktadır. 
Bir mal ya da hizmetin ekonomik değeri bu bilim dalının başlangıcından beri ekonomistler için bir sorun olmuştur. İlk olarak, ekonomistler bir malın bir birey için değerini tahmin etmeye çalıştı ve bu tanımı değiştirilebilir mallara kadar genişlettiler. Bu çözümlemeden kullanım değeri ve değişim değeri kavramları gelişti. 
Değer, değişim mekanizması ile fiyata bağlıdır. Bir ekonomist bir değişimi gözlemlediğinde ortaya konan iki önemli değer işlevi ile ilgilenir: alıcının ve satıcınınki. Alıcı bir malın ciddi bir miktarı için ne kadar ödemeye istekli olduğunu ortaya koydukça aynı şekilde satıcı da malı elden çıkarmanın ona ne kadara mal olduğunu göstermektedir. Pazar değeri hakkında tamamlayıcı bilgi, malın alımının zaman içinde nasıl değerlendiğini gözlemcilere anlatan geçişlerin gerçekleştiği oranlardan elde edilir.Başka bir ifade ile değer, arzulanan bir nesne ya da durumun diğer nesne ya da durumlara göre nasıl bir eder ifade ettiğidir. Ekonomik değerler biri tarafından arzulanan durum ya da malın başka bir durum ya da mal için değişim söz konusu olduğunda nasıl vazgeçileceğini belirlemek için “ne kadar” ile ifade edilir. Ekonomik kuramın birbiriyle rekabet eden ekoller arasında değer belirleme konusunda farklı ölçümler söz konusudur ve bu ölçümler “Değer Teorisi”nin öznesidirler. Değer teorileri farklı ekonomik teori ekolleri arasındaki farklılıkların ve anlaşmazlıkların büyük bir bölümünü oluşturmaktadır.","[1799173, 962692, 757299, 3184, 179229, 230338, 1799179, 379075, 4573]"
2767,2767.0,3807,Esneklik (ekonomi),Ekonomi,2,tr,"Esneklik (Elastikiyet), genel olarak ekonomide iki değişkenli bir model içindeki değişkenlerden birinde meydana gelen oransal değişimin, diğer değişken üzerindeki oransal değişime etkisine verilen isimdir. Matematiksel olarak oransal kısmî türev olarak ifade edilir.
Ekonomide talebin fiyat esnekliği en çok incelenen ve pratikte kullanılan esneklik türüdür. Bir mal veya hizmet için mümkün olan fiyatta ortaya çıkan bir değişmeye, o mal ya da hizmet talep miktarının ne yönde ve ne oranda tepki verdiğini açıklar. Matematiksel olarak talep miktarının fiyata göre kısmî türevi ile fiyat-miktar oranının çarpımı olarak tarif edilir. Talebin fiyat esnekliği ya nokta esnekliği ya da yay esnekliği olarak tanımlanabilir ve ölçülebilir. Genellikle, matematiksel olarak bir mal için talebin fiyat esnekliği negatif işaretli olmakla (yani fiyat değişmesi talep miktarında aksi yönde bir değişmeye sonuç vermekle) beraber, iktisatçılar fiyat esnekliğini pozitif olarak ifade ederler.","[2471528, 373428, 1686456]"
2768,2768.0,3806,Fırsat maliyeti,Ekonomi,2,tr,"Fırsat maliyeti, herhangi bir malın üretimini bir birim artırmak için başka bir maldan vazgeçilmesi, feragatta bulunulması gereken mal ve/veya kazanç miktarıdır. Başka bir deyişle iktisadi bir seçim yapılırken vazgeçilmek zorunda kalınan ikinci en iyi alternatiftir.
Fırsat maliyeti sadece üretim ile ilgili bir kavram değildir.

Üretici açısından: ""Üretim kararlarında Fırsat Maliyeti"",
Tüketici açısından: ""Tüketim kararlarında Fırsat Maliyeti"",
Devlet açısından: ""Kamu harcamalarında Fırsat Maliyeti"", söz konusudur.",[]
2769,2769.0,72726,Gelir,Ekonomi,2,tr,"Gelir, kişinin dönem başındaki servetinin dönem sonundaki servetine eşit olması koşuluyla, o dönem içinde tüketebileceği mal ve hizmet miktarı toplamıdır. Başka bir deyişle dönemsel olarak üretime katılmaları karşılığında elde ettikleri para ile ifade edilen değere verilen isimdir.
Gelir Vergisi Kanunu'na göre ise Gelir; bir kişinin, bir takvim yılı içerisinde elde ettiği kazanç ve iratların safi (net) tutarıdır. Gelir Vergisi Kanunu'na göre geliri oluşturan kazanç ve iratlar şunlardan oluşmaktadır:

Ticari kazançlar
Zirai kazançlar
Ücretler
Serbest meslek kazançları
Gayrimenkul sermaye iratları
Menkul sermaye iratları
Diğer kazanç ve iratlar",[70520]
2770,2770.0,881552,Genel denge teorisi,Ekonomi,2,tr,"Genel denge teorisi teorik ekonominin bir dalı. Birkaç veya birçok piyasalar ile ekonomideki arz, talep ve fiyat davranışlarını bir bütün içinde açıklamaya çalışır.
Genel olarak, genel denge; bireysel pazarları ve acenteler ile başlayan bir ""aşağıdan-yukarıya"" bir yaklaşım kullanarak, ekonomiyi bir bütün olarak anlama çabasıdır. Makroekonomi ise, ""yukarıda-aşağıya"" bir yaklaşım ile ""büyük resim""e odaklanır. Bu nedenle genel denge teorisi geleneksel olarak mikroekonominin bir parçası olarak sınıflandırılır. Bir piyasa sisteminde, fiyatlar ve tüm malların üretimi, para ve faiz fiyatları da dahil olmak üzere hepsi birbiri ile ilişkilidir.
Neoklasik ekonomide, tüm bir ekonomideki fiyat modeli için ilk teşebbüs Léon Walras tarafından yapılmıştır. Walras'ın Elements of Pure Economics (Saf Ekonomi Unsurları) adlı çalışması, her biri gerçek bir ekonominin yönlerini de hesaba katan, modellerin sıralamasını sağlamıştır (iki mal, birçok mal, üretim, büyüme, para).","[647, 1632, 1634, 1373]"
